PEOE_VSA13,BCUT2D_MRHI,BCUT2D_LOGPLOW,EState_VSA6,SlogP_VSA11,qed,PEOE_VSA12,NumSaturatedHeterocycles,NumAromaticHeterocycles,PEOE_VSA3,MaxAbsEStateIndex,EState_VSA7,PEOE_VSA1,SlogP_VSA3,NumAliphaticHeterocycles,SlogP_VSA12,PEOE_VSA5,SMR_VSA3,PEOE_VSA6,BCUT2D_MWHI,MinEStateIndex,EState_VSA9,BCUT2D_MRLOW,TPSA,NumRotatableBonds,PEOE_VSA2,EState_VSA3,BertzCT,PEOE_VSA11,VSA_EState10,EState_VSA2,MinAbsEStateIndex,SlogP_VSA1,HallKierAlpha,NumHeteroatoms,SMR_VSA5,SMR_VSA9,NumAromaticCarbocycles,VSA_EState3,EState_VSA8,SlogP_VSA7,SlogP_VSA5,FractionCSP3,PEOE_VSA8,Chi4v,NumHAcceptors,SMR_VSA6,EState_VSA4,EState_VSA1,PEOE_VSA14,NOCount,PEOE_VSA9,RingCount,NumSaturatedRings,NumAliphaticRings,SMR_VSA10,BCUT2D_CHGLO,SlogP_VSA8,SMR_VSA1,Kappa2,BCUT2D_CHGHI,VSA_EState2,NumAromaticRings,Chi4n,SlogP_VSA10,VSA_EState8,PEOE_VSA7,VSA_EState6,EState_VSA10,PEOE_VSA10,SlogP_VSA2,VSA_EState9,SlogP_VSA4,Kappa3,FpDensityMorgan3,BalabanJ,MolLogP,BCUT2D_LOGPHI,VSA_EState1,BCUT2D_MWLOW,PEOE_VSA4,VSA_EState4,VSA_EState7,NumAliphaticCarbocycles,EState_VSA5,NumSaturatedCarbocycles,SMR_VSA4,SMR_VSA2,VSA_EState5,Ipc,PKM2_inhibition,ERK2_inhibition
5.907179729351506,6.034865520060153,-2.1142677414276254,24.52642128014937,0.0,0.8922876741212409,0.0,0.0,1.0,0.0,11.881767920131017,24.26546827384644,5.316788604006331,0.0,0.0,0.0,0.0,4.9839785209472085,25.980208536304467,16.149168207017254,-0.1385213529856384,0.0,0.102175886058432,41.99,3.0,9.77851570501903,11.48135753785839,517.949682051087,0.0,0.0,5.907179729351506,0.1385213529856384,5.316788604006331,-2.16,3.0,19.76538044554264,0.0,1.0,2.845408163265306,24.148241524334782,0.0,35.68682061300845,0.2,18.081073417909717,1.651689627098205,2.0,5.316788604006331,5.687386274683562,0.0,0.0,3.0,5.563451491696996,2.0,0.0,0.0,11.594566004035068,-2.078171975181294,0.0,4.794537184071822,5.448963289892988,2.054442993016871,15.805620373927551,2.0,1.651689627098205,5.687386274683562,4.284179166258892,35.74682581170483,11.390719167296549,4.794537184071822,0.0,10.891158250298714,0.0,0.0,2.943931331747919,2.4444444444444446,2.079845922271851,3.457300000000002,2.1704915911963107,0.0,10.033190256309847,0.0,2.6185795645418666,3.2004270748958703,0.0,5.563451491696996,0.0,0.0,0.0,0.3550664898139647,14327.402342001662,0,0
0.0,5.889390664545878,-2.6713105542817783,0.0,0.0,0.5758844383304283,5.835619785757269,0.0,0.0,10.309193336642,3.2958985260770977,67.58740788430673,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,14.984350089197054,1.0114814814814816,0.0,-0.3537342350294759,26.0,2.0,0.0,0.0,460.6087192277259,0.0,0.0,0.0,1.0114814814814816,10.309193336642,-2.0899999999999994,2.0,6.923737199690624,0.0,2.0,3.2958985260770977,10.309193336642,0.0,6.923737199690624,0.0714285714285714,6.923737199690624,1.507235073664234,0.0,5.316788604006331,17.210392335124393,0.0,0.0,2.0,0.0,2.0,0.0,0.0,17.210392335124393,-1.9748142820680783,0.0,4.992404732635669,5.121140695118211,1.9970677324408244,3.2958985260770977,2.0,1.507235073664234,11.374772549367124,2.013888888888889,24.26546827384644,20.20981198034769,0.0,11.374772549367124,5.835619785757269,0.0,0.0,2.953088807142451,2.0625,2.0909283750699563,1.9292,2.032850930639451,0.0,10.289405524964408,0.0,2.1730205971277403,0.0,0.0,0.0,0.0,0.0,0.0,1.0114814814814816,6213.389726542117,0,0
0.0,5.780576612808865,-2.29241802849338,7.109797541277533,5.749511833283905,0.8230016810233469,5.907179729351506,0.0,0.0,0.0,11.826343537414964,38.112942673227685,10.05365155780638,11.339293589984395,0.0,0.0,0.0,5.316788604006331,32.04657560476608,16.465842070295018,0.1154695767195761,4.736862953800049,-0.124871801065082,38.33,6.0,4.794537184071822,6.544756405912575,358.99477182168346,0.0,0.0,11.8250857755129,0.1154695767195761,10.05365155780638,-1.51,3.0,33.23387405114584,5.749511833283905,1.0,2.956666666666667,5.316788604006331,0.0,32.25256913693026,0.5,18.02611394377096,1.835153424399817,2.0,7.109797541277533,24.15460657083292,0.0,0.0,3.0,7.109797541277533,1.0,0.0,0.0,5.907179729351506,-2.13659021821923,0.0,9.53140013787187,6.941744207933396,2.1340285800037617,11.826343537414964,1.0,1.835153424399817,0.0,4.604207294028723,18.90801031431363,7.732940444696396,4.794537184071822,5.749511833283905,13.016977270629038,1.6404215482489293,5.917906046161393,3.768909350588677,2.5294117647058822,2.577896564016854,2.747600000000001,2.168192730347037,5.239455782312925,10.025707311423936,0.0,1.0086167800453516,1.766384794658604,0.0,0.0,0.0,5.917906046161393,0.0,1.0582964852607708,6874.70673295124,0,0
0.0,6.098900718335031,-1.9842760686173888,0.0,0.0,0.4480686311903014,0.0,0.0,1.0,0.0,8.962478269085413,30.462311845459517,10.1912315457245,0.0,0.0,0.0,0.0,4.9839785209472085,36.699372754752005,16.434080325086978,0.7453240740740743,5.20725302477729,0.3177002035694666,48.38,3.0,0.0,0.0,485.0827057106637,0.0,0.0,0.0,0.7453240740740743,0.0,-1.7699999999999996,3.0,19.765380445542643,0.0,1.0,13.439460506424792,17.06342844738837,0.0,25.32883193723964,0.25,22.66321999539113,1.7856152145868265,2.0,0.0,35.01970467240077,0.0,0.0,3.0,5.711685002770702,2.0,0.0,0.0,16.61460993485176,-1.9974850037605405,10.902924932081056,5.20725302477729,4.170877177468794,2.0850199791076296,3.169417044595616,2.0,1.7856152145868265,0.0,2.069469009826153,12.48718869138762,8.014473497732427,0.0,0.0,15.9029165484952,0.0,0.0,1.7261655375402123,2.933333333333333,2.5132734275762347,3.146300000000001,2.19430070041063,0.0,10.055357681596046,0.0,2.814493575207861,3.6593530328798183,0.0,0.0,0.0,5.15571272675054,0.0,0.0,4596.250131691017,0,0
11.3369206189712,5.893862186593224,-2.176984574972454,0.0,0.0,0.7715230445992525,5.907179729351506,0.0,2.0,9.499376414562832,11.408130196523054,6.923737199690624,5.316788604006331,4.794537184071822,0.0,0.0,0.0,19.58203674381108,6.923737199690624,16.150005784540507,-0.4315754913076339,0.0,-0.1157843436190955,92.15,3.0,14.68775617644468,12.238684400761038,570.5281870228736,0.0,0.0,11.6848334532707,0.1421296296296292,10.87605549905834,-2.18,7.0,19.765380445542643,0.0,0.0,5.377850292894935,20.383427454201787,0.0,19.765380445542643,0.3333333333333333,12.48718869138762,1.3526869597564757,5.0,5.316788604006331,6.4208216229260096,5.559266895052007,0.0,7.0,0.0,2.0,0.0,0.0,17.502696231105727,-2.045266428798552,5.777653723919194,4.794537184071822,4.13201156059763,2.071735981805491,30.121872086797683,2.0,1.3526869597564757,5.817862777835028,1.906832561728395,6.4208216229260096,1.2487499999999998,9.589074368143644,12.14518285259957,25.489216473162585,0.0,0.0,1.9237757725294324,3.1875,2.389567620173529,0.1561999999999997,2.0423155011316703,1.4394444444444443,10.307139704971911,4.9839785209472085,-0.4315754913076339,2.5574293745275893,0.0,16.909085036841773,0.0,0.0,0.0,0.4460633975812562,5883.642217901343,0,0
0.0,7.642233114959367,-2.1712273241336164,24.26546827384644,0.0,0.5510011625334136,0.0,0.0,0.0,0.0,11.823101379440663,6.06636706846161,9.458459887683803,4.565048284931329,0.0,7.368827530443599,0.0,0.0,56.5180374107767,31.177558913061347,-3.335078577727387,0.0,-0.1707437935136486,40.13,6.0,0.0,11.46644992370683,321.65382107814764,0.0,0.0,0.0,0.3025925925925925,10.197951498991385,-0.5900000000000001,3.0,32.60702369139466,0.0,1.0,0.4736096938775516,6.923737199690624,0.0,32.60702369139466,0.5,7.368827530443599,3.055457220797565,2.0,6.161910027467921,25.68328649170404,7.368827530443599,0.0,2.0,0.0,1.0,0.0,0.0,12.673367426682509,-2.2307390722289253,0.0,9.458459887683803,6.093471214101162,2.0887193214898576,11.823101379440663,1.0,1.5309554089221034,0.0,2.119029195011338,17.88727154663284,8.72185759952129,9.458459887683803,0.0,6.161910027467921,-3.335078577727387,0.0,4.190965225133658,2.4,2.4899695308233345,2.5306000000000006,2.347324548308793,11.823101379440663,10.20693469304183,0.0,0.0,4.346601552658099,0.0,0.0,0.0,0.0,0.0,0.0,2357.2466519368118,0,0
0.0,6.026177861255428,-2.128834179622474,12.13273413692322,0.0,0.6646381998989055,5.559266895052007,0.0,1.0,4.794537184071822,11.910702003023433,19.056471336613843,9.720841474747257,4.736862953800049,0.0,0.0,0.0,4.9839785209472085,31.54366002800146,16.532749665832526,-0.4391203703703696,4.736862953800049,0.0501619940662739,59.16,4.0,4.794537184071822,23.073258388290974,615.7103679988246,0.0,0.0,5.559266895052007,0.2952393287561936,5.559266895052007,-2.1,4.0,19.765380445542643,0.0,1.0,0.7070356198034771,4.9839785209472085,0.0,30.12336912131146,0.2857142857142857,16.96929200054267,1.7604817141197011,3.0,6.606881964512918,12.84164324585202,5.969305287951849,5.969305287951849,4.0,12.170333456209914,2.0,0.0,0.0,16.872230220032908,-2.0607898521171037,10.902924932081056,9.53140013787187,5.489653133998208,2.119361768646056,26.07493677563618,2.0,1.7604817141197011,0.0,2.4096417810951545,12.48718869138762,8.477974300831443,9.589074368143644,0.0,17.560165773411974,0.0,0.0,2.587330119349896,2.888888888888889,2.3711838123375517,2.4850000000000003,2.1499642124318328,5.1398715041572185,10.103063713943868,0.0,0.6750334362139925,1.7879602859662382,0.0,6.06636706846161,0.0,0.0,0.0,-0.4391203703703696,13896.247433566738,0,0
0.0,7.560804853306785,-2.241258770693164,0.0,0.0,0.5343209723996027,0.0,0.0,0.0,0.0,11.030555555555557,6.923737199690624,19.359524466596334,9.35958546900315,0.0,7.368827530443599,0.0,0.0,13.344558822616634,31.17750755089172,-3.433765432098766,0.0,-0.3049384335242295,80.25999999999999,6.0,0.0,6.4208216229260096,189.8453973109586,0.0,0.0,18.74464167786185,0.1079166666666666,9.99993899759318,-0.3400000000000001,5.0,26.186202068468653,0.0,0.0,9.948660793020911,0.0,0.0,26.186202068468653,0.8571428571428571,13.338132818395447,2.3173537589137294,4.0,12.323820054935842,6.4208216229260096,13.338132818395447,0.0,4.0,0.0,0.0,0.0,0.0,13.338132818395447,-2.225083928696721,0.0,19.359524466596334,5.33101689428904,2.0564924250753105,20.979216348576468,0.0,0.7724512529712433,0.0,1.887650069286974,25.165463300787863,0.0,19.359524466596334,0.0,18.29312534288769,-3.433765432098766,0.0,6.375268806606382,2.4166666666666665,3.712521387474597,-0.4351,2.362416284230048,11.030555555555557,10.385822182319297,0.0,0.0,0.8630776014109345,0.0,0.0,0.0,0.0,0.0,-1.303172713529856,288.70612100692017,0,0
0.0,5.973709650428216,-2.220719984919971,18.19910120538483,11.49902366656781,0.8727585071000151,0.0,0.0,1.0,0.0,10.780050031988614,6.923737199690624,19.74445492755328,0.0,0.0,0.0,0.0,4.9839785209472085,6.923737199690624,16.47681811771351,-1.4566855368690683,4.736862953800049,-0.2546668701168646,82.48,4.0,4.9839785209472085,23.259318729877883,594.8060923945558,0.0,0.0,11.3129633249809,0.3239430324598973,9.843390348640757,-2.3,5.0,13.344558822616634,11.49902366656781,1.0,20.97167740979159,4.9839785209472085,0.0,23.70254749838545,0.2307692307692307,11.583067786077873,1.6167967930063327,5.0,6.606881964512918,12.617665194539086,5.969305287951849,0.0,5.0,23.656339461778025,2.0,0.0,0.0,16.872230220032908,-2.0956839078760803,10.902924932081056,19.74445492755328,4.9120386690167175,2.090456989022552,14.72829730775077,2.0,1.6167967930063327,0.0,2.5358643372153478,24.61992282831084,4.960313681027967,15.007591973753234,11.49902366656781,22.66669316825268,0.0,0.0,2.198920279831623,2.9444444444444446,2.518652486986212,1.0926999999999998,2.2931195343986235,5.416661470143612,10.115887652157015,0.0,0.1773055503065428,1.945365383807844,0.0,0.0,0.0,0.0,0.0,-1.235485140043671,12591.040037563687,0,0
0.0,5.30361690415841,-3.054463431499925,7.109797541277533,5.749511833283905,0.7648666048178858,0.0,0.0,0.0,0.0,10.840927815570671,24.26546827384644,14.743300079491233,5.601050810983688,0.0,0.0,0.0,0.0,25.47729295953985,16.465308724214264,-0.7100283446712017,4.736862953800049,-0.8589716615011342,33.900000000000006,7.0,0.0,0.0,348.01616352106794,0.0,0.0,0.0,0.7100283446712017,9.636772684650529,-1.06,3.0,31.787252879452343,5.749511833283905,1.0,10.840927815570671,21.019081165045005,0.0,31.749653560165648,0.6,6.4208216229260096,2.185301814904013,2.0,27.749897912544487,37.120184599671504,5.601050810983688,0.0,3.0,33.35094872352818,1.0,0.0,0.0,0.0,-2.2856904331976224,0.0,14.743300079491233,6.760871550741902,2.285346610759241,1.35929605484169,1.0,2.185301814904013,0.0,3.068987780297304,24.117007251546223,7.773744331065759,5.106527394840706,5.749511833283905,32.856425307385194,5.87839689888301,0.0,4.000193153803801,2.2222222222222223,2.864671020475785,1.2175,2.302817972442424,5.154264508272445,9.858731491107829,0.0,0.2820086923658356,2.5628988725119672,0.0,4.899909730850478,0.0,0.0,0.0,0.8294750461913163,8722.232247558393,0,0
